BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-174929,SDIS 33 Gironde,None,M. M. le Président du Conseil d'Administration,,,22 Boulevard Pierre 1er,33081,Bordeaux cedex,,05-56-01-84-40,,05-57-85-59-49,dossierdeconsultation@sdis33.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-174930,CCI Paris Ile-de-France,None,"Direction des achats, Service suivi des procédures achats",,,"92 bis rue Cardinet - direction des achats,",75017,Paris,,,,,,,,,,,,False,False,,False,False
15-174931,CH de Cadillac sur Garonne,None,"Monsieur Romain Labrouquaire, Directeur GIP",,,89 rue cazeaux-cazalet,33410,cadillac sur garonne,,,,,,,,,,,,False,False,,False,False
15-174932,Ville de Paris - Jeunesse et sports,None,Mme Belin Valérie,,,25 boulevard Bourdon 25 boulevard Bourdon,75004,Paris,,,,,,http://www.paris.fr,,,,,,False,False,,False,False
15-141507,Conseil Général de la Guyane,None,"M. Le Président du Conseil Général, Président du Conseil Général",,,Place L. Heder,97300,Cayenne,,,,,,,http://cg973.marcoweb.fr,,,,,False,False,,False,False
15-174934,Centrale Innovation,None, Magali sevillano,,,36 avenue guy de collongue,69134,Ecully cedex,,04-72-18-63-50,,,magali.sevillano@ec-lyon.fr,http://ec-lyon.e-marchespublics.com,http://ec-lyon.e-marchespublics.com,,,,,False,False,,False,False
15-174935,SDIS d'Ille-et-Vilaine,None,Pôle Finances/Commande Publique,,,2 rue du Moulin de JouéBP 80127,35701,Rennes cedex 7,,,,,,,,,,,,False,False,,False,False
15-174938,Ville d'Orly,None, Mme le maire,,,"7, avenue adrien raynal",94310,Orly,,(+33) 1-48-90-22-53,,,jules.duigou@mairie-orly.fr,http://mairie-orly.e-marchespublics.com,http://mairie-orly.e-marchespublics.com,http://mairie-orly.e-marchespublics.com,http://mairie-orly.e-marchespublics.com,,,False,False,,False,False
15-174939,Ville de Besançon,None,Mr Le Maire,,,2 rue Mégevand,25000,Besançon,,,,,,http://www.besancon.fr,http://www.marches.grandbesancon.fr,,,,,False,False,,False,False
15-174940,CHI de Poissy / Saint Germain en Laye,None, Cellule des marchés Natacha Still,,,CS 73082,78303,Poissy cedex,,01-39-27-50-10,,01-39-27-41-96,nstill@chi-poissy-st-germain.fr,http://www.chi-poissy-st-germain.fr/,,,,,,False,False,,False,False
15-174941,Ville de Boulogne-sur-Mer,None,"Frederic Cuvillier, Député Maire",Service de la commande publique,,Place Godefroy de BouillonB.P 729,62321,Boulogne-sur-Mer,,(+33) -21-87-80-80,,(+33) -21-87-81-29,marchespublics@ville-boulogne-sur-mer.fr,http://www.ville-boulogne-sur-mer.fr,http://www.achatpublic.com,http://www.achatpublic.com,http://www.achatpublic.com,,,False,False,,False,False
15-174942,CPAM DE LA HAUTE-VIENNE,None,"Mme Catherine PELLETIER, Directrice",,,22 Avenue Jean Gagnant,87000,Limoges,,,,,marchespublics@cpam-limoges.cnamts.fr,,,,,,,False,False,,False,False
15-174943,MINEFI,None,Mme RANNOU Nathalie,,,Secrétariat général - Service de la Communication - 139 Rue de Bercy - Teledoc 536,75572,Paris cedex 12,,(+33) -01-53-18-60-87,,,nathalie.rannou@finances.gouv.fr,,http://marches-publics.gouv.fr,,,,,False,False,,False,False
15-174945,CHU Rennes,None,Mme Laetitia BINOIS,,,Rue Henri Le guilloux,35033,Rennes cédex 9,,02-99-28-94-16,,,laetitia.binois@chu-rennes.fr,,,,,,,False,False,,False,False
15-174947,SICTOM Nord-Allier,None,M. PRESIDENT LE,,,RD 779 - Prends-y-garde,03230,Chezy,,04-70-46-77-19,,04-70-44-38-87,sictomnordallier@sictomnordallier.fr,https://www.achatpublic.com,,,,,,False,False,,False,False
15-174948,Ecole des Mines d'Alès,None,"M. Gleyze Marie-José, Ecole des Mines d'Alès",,,"6, avenue de Clavières",30319,Ales cedex,,04-66-78-51-51,,04-66-78-20-72,marie-jose.gleyze@mines-ales.fr,http://www.mines-ales.fr/,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-174949,VILLE DE REIMS,None,"Mme Annie CARRY, Responsable service Assurance",,,1-3 Place Max Rousseaux,51100,Reims,,03-26-77-74-80,,03-26-06-94-20,marchespublics@mairie-reims.fr,http://www.reims.fr,https://marches.reimsmetropole.fr/,,,,,False,False,,False,False
15-174950,Ville de Paris,None,,CSP3 (DILT),,Direction des finances et des achats - Sous-direction des achats - 95 avenue de France,75639,Paris cedex 13,,,,,,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-174952,Ville de Juvignac,None,M. le Maire Jean-Luc SAVY,,,997 les allées de l'Europe,34990,Juvignac,,04-67-10-42-42,0467104230,04-67-10-40-49,marchespublics@juvignac.fr,http://ville-juvignac.fr,https://marhessecurises.fr,,,,,False,False,,False,False
15-174953,Clermont Communauté,None, Le Président,,,64 66 Avenue de l'Union Soviétique BP 231,63007,CLERMONT-FERRAND,,04-73-98-34-00,,04-73-98-34-01,,http://www.clermontcommunaute.net,http://www.clermontcommunaute.net,,,,,False,False,,False,False
15-174954,CONSEIL GENERAL de L'ARIEGE,22090001300016," NAYROU Henri, Le President",,,5 rue du Cap de la Ville,09000,FOIX,,(+33) 5-61-02-09-09,,(+33) 5-61-02-78-41,,http://www.ariege.fr,http://marchespublicsariege.cg09.fr/,,,,,False,False,,False,False
15-174955,SPL Perpignan Méditerranée,None, FARA Lionel,,,5 rue de la Fusterie,66000,PERPIGNAN,,04-68-51-70-25,,,,,,,,,,False,False,,False,False
15-156365,Université Lille 1 Sciences et Techno,None,Ophélie LENOIR,,,Service achats et marchés publicsCité scientifique Bâtiment PCET,59655,Villeneuve d'Ascq Cedex,,(+33) 3-20-33-63-23,,(+33) 3-20-33-70-00,ophelie.lenoir@univ-lille1.fr,http://www.univ-lille1.fr,http://www.univ-lille1.fr/presentation/Marches-publics/AppelsOffres,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseHome,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseHome,,,False,False,,False,False
15-174957,Cté d'agglo Orléans Val de Loire,None, Le President,,,"Espace Saint Marc, 5 place du 6 juin 1944, CS 95801",45058,Orléans,,02-38-78-75-75,,02-38-78-76-22,,http://www.agglo-orleans.fr,http://marches-publics.orleans.fr,,,,,False,False,,False,False
15-174958,Département de la Sarthe,None, le Président,,,"Hôtel du département, Place Aristide Briand",72072,Le Mans,,,,,,http://www.cg72.fr,http://www.sarthe-marchespublics.fr,,,,,False,False,,False,False
15-174959,SPL Perpignan Méditerranée,None, FARA Lionel,,,5 rue de la Fusterie,66000,PERPIGNAN,,04-68-51-70-25,,,,,,,,,,False,False,,False,False
15-174960,Ville de Pollestres,None, LE MAIRE,,,"HOTEL DE VILLE, AVENUE PABLO CASALS",66450,POLLESTRES,,04-68-54-51-11,,04-68-56-76-68,,,,,,,,False,False,,False,False
15-174961,Conseil général de la Vendée,None, le Président du Conseil départemental,,,40 rue du Maréchal Foch,85923,La Roche sur Yon,,02-51-34-49-29,,02-51-34-46-81,,http://www.vendee.fr,http://marchespublics.vendee.fr,,,,,False,False,,False,False
15-174962,SIABA,None," GROSS Jean-Claude, Président",,,117 rue Pierre Passemard,69210,L'Arbresle,,,,,,,http://www.leprogres-legales.com,,,,,False,False,,False,False
15-174964,Ville de Marcq-en-Baroeul,None,"Mme LEVEAU Christine, Responsable commande publique",,,103 avenue Foch BP 44029,59704,Marcq en baroeul cedex,,,,,commandepublique@marcq-en-baroeul.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-174966,Commune de Saint Jean de Monts,None, M. Le Maire,,,18 rue de la Plage BP 706,85167,SAINT-JEAN-DE-MONTS Cedex,,(+33) 2-51-59-97-00,,(+33) 2-51-58-20-87,mairie@mairie-saintjeandemonts.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
15-174967,ARCEP,11000035300026,Mme Chéhu-Beis Elisabeth,,,7 square Max Hymans,75730,Paris cedex 15,,(+33) 1-40-47-70-44,,(+33) 1-40-47-70-70,elisabeth.chehu-beis@arcep.fr,http://www.arcep.fr,,,,,,False,False,,False,False
15-174968,Ville de Saint-Chamond,None, Le Maire,,,Avenue Antoine Pinay BP 148,42400,Saint-Chamond,,,,,,http://www.saint-chamond.fr,,,,,,False,False,,False,False
15-174969,Saint Etienne Métropole,None, Le Président,,,"2 Avenue GRÜNER, CS 80257",42006,Saint Etienne,,04-77-49-74-07,,04-77-49-98-21,marches@agglo-st-etienne.fr,http://www.agglo-st-etienne.fr/,http://www.agglo-st-etienne.fr/,,,,,False,False,,False,False
15-142881,REGIE PERIBUS,79332077100017," GOALEN Ronan, Directeur",,,"16, rue du V Régiment de Chasseurs",24000,Périgueux,,(+33) 5-53-08-76-00,,(+33) 5-53-08-16-30,rgoalen@regie-peribus.fr,,,,,,,False,False,,False,False
15-174972,Ville de Malakoff,None," Mme le maire, jacqueline belhomme",,,1 place du 11 novembre,92240,Malakoff,,01-47-46-76-05,,01-47-46-76-17,snitusgau@ville-malakoff.fr,http://ville-malakoff.e-marchespublics.com,http://ville-malakoff.e-marchespublics.com,,,,,False,False,,False,False
15-174973,SAELSI,None,M. Le Sous-Directeur de l'Achat SAELSI,Emmanuel Marciano,,Place Beauvau,75800,Paris cedex 8,,,,,emmanuel.marciano@interieur.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=206519&orgAcronyme=g6l,,,,False,False,,False,False
15-174974,Ville de Muret,None,Monsieur le Président du C.C.A.S.,,,"27, rue Castelvielh",31605,Muret cedex,,,,,,,,,,,,False,False,,False,False
15-174975,Gouvernement Princier de Monaco,Administration des Domaines,,,,"24, rue du Gabian",98000,Monaco,,,,,,,https://www.boamp.fr/demat/consultation/CONS-15-174975,,,,,False,False,,False,False
15-174976,Communuté de Com de l'Aire Cantilienne,None,,François-Henri TERNACLE,,73 rue du Connétable,60500,Chantilly,,03-44-62-46-60,,03-44-62-46-69,adjointdgs@ccac.fr,http://www.ccac.fr,,,,,,False,False,,False,False
15-174977,commune de Fretin,None,Madame le Maire,,,03 rue Alfred Cousin,59273,Fretin,,03-20-64-67-40,,03-20-64-67-59,mairie.secretariat@ville-fretin.fr,http://www.ville-fretin.fr,,,,,,False,False,,False,False
15-174978,Ville de Nevers,None,M. le Maire de Nevers,,,Direction de la performance t du conseil de gestion1 rue marguerite duras,58000,nevers,,03-86-68-44-87,,03-86-68-47-59,marches.publics@ville-nevers.fr,http://www.nevers.fr,http://www.e-bourgogne.fr,,,,,False,False,,False,False
15-154058,Commune de Sevran,None,M. Le Maire de sevran,,,28 avenue du général leclerc,93270,sevran,,(+33) 1- 4-9 -36- 5-2 -34,,(+33) 1- 4-9 -36- 5-2 -18,grp_marches_publics@ville-sevran.fr,http://ville-sevran.fr,http://ville-sevran.marcoweb.fr,,,,,False,False,,False,False
15-174980,Communauté d'agglomération Caen la mer,None,M. Le President,,,16 rue Rosa Parks CS15094 Cedex 4,14050,Caen,,,,,,,,,,,,False,False,,False,False
15-174981,Département de Meurthe-et-Moselle,None,M. Le Président,,,48 Esplanade Jacques Baudot C.O. 900 19,54035,Nancy Cedex,,,,,,,,,,,,False,False,,False,False
15-174982,Hauts-de-Seine Habitat - OPH,None, M. Le directeur général,,,45 rue paul vaillant couturier,92300,Levallois-perret,,(+33) 1-47-57-31-77,,(+33) 1-82-64-90-94,marches@hdshabitat.fr,http://www.hautsdeseinehabitat.fr,http://hautsdeseine-habitat.e-marchespublics.com,,,,,False,False,,False,False
15-174983,Ville de Paris,None, DFA - CSP2,,,DFA - SDA - CSP2 - 17 bd Morland DA - 95 avenue de France,75004,Paris,,,,,,http://www.paris.fr,https://www.marches.maximilien.fr,,,,,False,False,,False,False
15-174984,Ville de Nice,None,Monsieur le Maire de la ville de Nice,,,5 rue de l'hôtel de ville,06364,Nice cedex 4,,(+33) 4-97-13-44-70,,(+33) 4-97-13-29-19,dao@nicecotedazur.org,,,,,,,False,False,,False,False
15-174985,Centre Hospitalier d'Argenteuil,None,Farida Bouchakour,,,69 rue du lieutenant colonel prudhon,95100,Argenteuil,,01-34-23-25-63,,01-34-23-21-74,farida.bouchakour@ch-argenteuil.fr,http://www.ch-argenteuil.fr,http://www.achat-hopital.com,,,,,False,False,,False,False
15-174986,CCI du Var,None, Service marchés publics,,,236 Bd Maréchal Leclerc,83000,Toulon,,(+33) 4-94-22-89-23,,(+33) 4-94-22-80-90,marches.publics@var.cci.fr,http://www.var.cci.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-174987,Angers Loire Métropole,None,M. Le Président,,,Direction de la commande publique pour la Direction de l'eau et l'assainissement BP 80011 Cedex 02,49020,Angers,,(+33) 2-41-05-50-00,,,,http://metropole-angers.marcoweb.fr,,,,,,False,False,,False,False
15-174988,Région Centre,None,M. Le Président,,,"9, rue Saint Pierre Lentin CS 94117 Cedex 1",45041,Orléans,,,,,,http://www.regioncentre.fr,https://achats.regioncentre.fr,,,,,False,False,,False,False
15-174989,O.P.H.L.M. de Lunéville,None, Monsieur le directeur général,,,22 rue sainte anne,54300,Luneville,,03-83-73-34-07,,,c.christler@oph-luneville.fr,http://oph-luneville.e-marchespublics.com,http://oph-luneville.e-marchespublics.com,,,,,False,False,,False,False
15-174990,ARCEP,11000035300026,Mme Chéhu-Beis Elisabeth,,,7 square Max Hymans,75730,Paris cedex 15,,(+33) 1-40-47-70-44,,(+33) 1-40-47-70-70,elisabeth.chehu-beis@arcep.fr,http://www.arcep.fr,,,,,,False,False,,False,False
15-174991,Ville d'Hossegor,None,Mlle LAMOTHE Mélanie,,,18 Avenue de Paris 18 Avenue de Paris,40150,Soorts hossegor,,05-58-41-79-10,,05-58-41-79-19,marches-publics@hossegor.fr,http://www.soorts-hossegor.fr/,https://marchespublics.landespublic.org,,,,,False,False,,False,False
15-174992,Assemblée Nationale,None,,"Division Réglementation et contrôle des marchés (adresse physique: 233 bd Saint Germain 75007 Paris - du lundi au vendredi de 9h30 à 12h15 et de 14h30 à 18h, hors jours fériés)",,126 rue de l'Université,75355,Paris 07 SP,,(+33) 1-40-63-85-12,,(+33) 1-40-63-85-97,drcm@assemblee-nationale.fr,http://www.assemblee-nationale.fr,https://assemblee-nationale.achatpublic.com,,,,,False,False,,False,False
15-174993,commune de Bayonne,None,"M. Etchegaray Jean-René, Maire",,,"Service des marchés publics, Hôtel de Ville, 1 avenue Maréchal Leclerc",64100,Bayonne,,05-59-46-61-63,,,marches@bayonne.fr,http://www.bayonne.fr,,,,,,False,False,,False,False
15-174994,Conseil Général du Morbihan,None,M. Le Président du Conseil départemental,,,Hôtel du Département Rue Saint Tropez Correspondant: M. le Président du Conseil départemental CS 82400,56009,Vannes Cedex,,,,,,,,,,,,False,False,,False,False
15-174996,Cté de Cnes Chamousset en Lyonnais,None,"M. VULPAS Gérard, Président",,,Le Pontet,69930,St laurent de chamousset,,04-74-70-58-00,,04-74-70-58-05,contact@chamousset-en-lyonnas.com,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-174997,Ville de Chamonix Mont-Blanc,None,M. Le Président,,,Voie : BP 91,74402,Chamonix Cedex,,,,,,,,,,,,False,False,,False,False
15-174998,Communauté de Communes Vierzon,None, DUMON François,,,2 rue Blanche BARON,18100,Vierzon,,(+33) -02-48-71-71-30,,,services-techniques@cc-vierzon.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-174999,Département de Seine Maritime,None,Monsieur le Président de Seine-Maritime,,,Quai jean Moulin,76101,Rouen cedex 1,,,,02-35-03-55-42,,http://www.seinemaritime.net,http://www.mpe76.fr,,,,,False,False,,False,False
15-175000,Ville de Cergy,None,Service de la Commande Publique,,,3 place de l'Hôtel de Ville,95800,Cergy,,01-34-33-43-49,,01-34-33-45-04,servicemarches@ville-cergy.fr,http://www.ville-cergy.fr,,,,,,False,False,,False,False
15-175001,Ville de Fos-sur-Mer,21130039700018,,,,Boite postale 5,13771,Fos sur mer cedex,,(+33) -04-42-47-70-60,,(+33) -04-42-48-82-05,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_m6cBqLWPDl&v=1&selected=0,,,False,False,,False,False
15-175002,EPPGHV,None,Mme Berthout Florence,,,211 Avenue Jean Jaurès,75019,Paris,,01-40-03-75-00,,,,http://www.villette.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-175003,Centre hospitalier Sainte-Anne,None,"Mlle Bos Alexandra, AAH",,,Direction de l'ingénierie des travaux et de la maintenance 1 rue cabanis,75674,Paris cedex 14,,01-45-65-86-03,,,marchespublics-ditp@ch-sainte-anne.fr,,,,,,,False,False,,False,False
15-175004,Ville de Sainte Foy les Lyon,None, Marie-charlotte kopp,,,10 rue deshay,69110,Sainte-foy-les-lyon,,(+33) 4-72-32-59-16,,(+33) 4-72-32-59-46,marie-charlotte.kopp@ville-saintefoyleslyon.fr,http://saintefoyleslyon.e-marchespublics.com,http://saintefoyleslyon.e-marchespublics.com,,,,,False,False,,False,False
15-157677,MEEDDM,None,"M. GOUDEAU Stéphane, DRIEA-IF",,,"2, 4, 6, rue olof palme",94046,Créteil cedex,,01-41-78-72-34,,01-46-76-89-02,stephane.goudeau@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-175006,Ville de Villeneuve St Georges,None,"Mme robillard Marie-christine, attachée Principale",,,Mairie - Madame le Maire Place Pierre sémard,94191,Villeneuve-saint-georges,,01-75-48-10-05,,,mcrobillard@mairie-villeneuve-saint-georges.fr,,,,,,,False,False,,False,False
15-175007,Conseil Régional de Haute-Normandie,None,Service de la Commande Publique,,,5 rue Robert SchumanCS 21129,76174,Rouen cedex,,02-35-52-57-18,,02-35-52-23-50,,http://www.hautenormandie.fr,http://www.mpe76.fr,,,,,False,False,,False,False
15-175008,Centre des monuments nationaux,None,Pôle Commande publique,,,hôtel de Sully 62 rue Saint-Antoine,75186,Paris,,(+33)1-53-40-69-90,,,marches-publics@monuments-nationaux.fr,http://www.monuments-nationaux.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-175010,Ville de Draguignan (83),None, Monsieur le Maire,,,28 Rue Georges Cisson,83300,Draguignan,,(+33) 4-94-60-20-94,,(+33) 4-94-67-33-87,mp@ville-draguignan.fr,http://www.ville-draguignan.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-141875,Département de Meurthe-et-Moselle,None,M. COLOMBO,,,DIRLOG Service Construction et Maintenance des Batiments - 48 Esplanade Jacques Baudot C.O. 900 19,54035,Nancy Cedex,,(+33) 3-83-94-52-93,,(+33) 3-83-94-56-47,rcolombo@departement54.fr,http://www.meurthe-et-moselle.fr,http://www.meurthe-et-moselle.fr,,,,,False,False,,False,False
15-175012,Ville de Saint-Amand-les-Eaux,None,Monsieur le Député Maire,,,65 Grand PlaceCS 30209,59734,Saint Amand les Eaux cedex,,03-27-22-48-00,4930,03-27-22-49-29,,http://www.saint-amand-les-eaux.fr,http://marches.cdg5962.fr,,,,,False,False,,False,False
15-175013,Ville de Lille,None,Mme Le Maire,,,Place Augustin Laurent CS 30667,59033,Lille cedex,,03-20-49-59-95,,03-20-49-54-49,marchespublics@mairie-lille.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-175014,Ville de Bourg-la-Reine,None,M. CHEVREAU Jean-Noël,,,"6, boulevard Carnot",92340,Bourg la reine,,(+33) 1-79-71-42-60,,,marches.publics@bourg-la-reine.fr,http://www.klekoon.com,http://www.klekoon.com,,,,,False,False,,False,False
15-175015,Département de la Lozère CG 48,None, Madame la présidente,,,"4, rue de la rovèreBp 24",48001,Mende cedex,,(+33) 4-66-49-66-54,,(+33) 4-66-49-27-86,dag-marches@lozere.fr,,http://cg48.e-marchespublics.com,,,,,False,False,,False,False
15-175016,USTOM du Castillonnais et du Réolais,None,M. Coordonnateur Sylvain MARTY,,,Lieu-dit Racinette,33790,Massugas,,(+33) 5-56-61-59-27,,(+33) 5-56-61-07-00,juliettepetyt@ustom33.org,http://www.ustom33.org/,https://marchespublics.aquitaine.fr,https://marchespublics.aquitaine.fr,https://marchespublics.aquitaine.fr,,,False,False,,False,False
15-158094,Centre Hospitalier de Lens,None,Joelle CARON,,,99 route de la Bassée,62307,Lens,,,,,jcaron@ch-lens.fr,http://ch-lens.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-175018,CAP Atlantique,24440061000055,M. Le président,,,3 avenue des Noëlles - BP 64,44503,La baule cedex,,(+33) 2-51-75-77-52,,(+33) 2-51-75-77-19,service.juridique@cap-atlantique.fr,http://www.cap-atlantique.fr,http://cap-atlantique.achatpublic.com,http://cap-atlantique.achatpublic.com,http://cap-atlantique.achatpublic.com,,,False,False,,False,False
15-175021,Ville du Kremlin-Bicêtre,None,M. Jean-Luc LAURENT,,,Place Jean Jaurès,94276,Le Kremlin-Bicêtre Cedex,,01-45-15-55-81,,,marches-publics@ville-kremlin-bicetre.fr,,http://ville.lekb.marcoweb.fr,,,,,False,False,,False,False
15-175022,Commune de Narbonne,None,M. Le Maire,,,BP 823,11108,Narbonne Cedex,,,,,,http://can.marcoweb.fr,http://can.marcoweb.fr,,,,,False,False,,False,False
15-175024,Ville de Villeparisis,None,Service Marchés Publics,,,32 rue de RuzéCS 50105,77273,Villeparisis cédex,,01-64-67-52-73,,01-64-67-50-88,marches@mairie-villeparisis.fr,http://www.villeparisis.fr,http://www.eu-supply.com/villeparisis.fr,,,,,False,False,,False,False
15-175025,Département de Seine Maritime,None,M. le Président du Département de Seine Maritime,,,Quai Jean MoulinCS 56101,76101,Rouen cedex,,,,02-35-03-55-42,,,,,,,,False,False,,False,False
15-175026,Ville d'Alfortville,None,M. Le Maire,,,Place François Mitterrand,94140,Alfortville,,,,,,,,,,,,False,False,,False,False
15-175027,Mairie du Bouscat,None,"M. LIMOUZIN Jérôme, Directeur général adjoint",,,Boite postale 20045,33491,Le bouscat cedex,,05-57-22-26-66,,05-57-22-26-72,,http://www.mairie-le-bouscat.fr,,,,,,False,False,,False,False
15-175028,Département du Lot,None, M. le Président,,,Avenue de l'Europe - Regourd - BP 291,46005,CAHORS Cedex 9,,(+33) 5-65-53-40-00,,,cellule-marche@lot.fr,http://www.lot.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-175030,Conseil Général de la Guyane,None,"M. Le Président du Conseil Général,",,,place Léopold Héder BP 5021,97305,CAYENNE CEDEX,,,,,atienliong@cg973.fr,http://www.cg973.fr/,http://cg973.marcoweb.fr,,,,,False,False,,False,False
15-175031,SDIS 29,None,Madame la Présidente du Conseil d'Administration,,,58 Avenue de KeradennecCS 54013,29337,Quimper Cedex,,02-98-10-31-50,,02-98-10-31-60,,http://www.sdis29.fr,https://marches.megalisbretagne.org,,,,,False,False,,False,False
15-175032,Ville d'Octeville-sur-Mer,None,Ludovic HAUTOT,,,Place du Général de Gaulle,76930,Octeville sur Mer,,(+33) 2-35-54-62-80,,(+33) 2-35-46-56-06,,,,,http://octeville-sur-mer.e-marchespublics.com,,,False,False,,False,False
15-175033,Département de la Haute-Savoie,None, le Président,,,"Services de la Commande Publique, CS 32444",74041,Annecy,,04-50-33-21-32,,04-50-33-21-45,,http://www.hautesavoie.fr,http://www.hautesavoie.fr,,,,,False,False,,False,False
15-175034,Ville d'Aulnay-sous-Bois,None,"M. BESCHIZZA Bruno, Maire d'Aulnay-sous-bois",,,Direction de la Commande Publique ;Place de l'hôtel de Ville ; RDC BAS BP 56,93602,Aulnay-sous-bois cedex,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-175035,CCIR Languedoc-Roussillon,CCI,M. Le Président De la ccir lr,,,99 Impasse Adam Smith - CS 81000,34477,Pérols cedex,,(+33) 4-67-13-68-00,,(+33) 4-67-13-68-10,p.zimmermann@languedoc-roussillon.cci.fr,http://www.languedoc-roussillon.cci.fr/,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-175036,Département de Seine Maritime,None,Monsieur le Président de Seine-Maritime,,,Quai Jean MoulinCS 56101,76101,Rouen cedex,,,,,,http://seinemaritime.net,http://www.mpe76.fr,,,,,False,False,,False,False
15-142597,SGAP Sud Ouest,13002032400013,M. MARTINS Pascal,,,89 Cours Dupré de Saint-Maur - BP 30091,33041,Bordeaux,,(+33) 5-56-99-77-50,,(+33) 5-56-99-72-90,pascal.martins@interieur.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=250771&orgAcronyme=g6l,,,,False,False,,False,False
15-175038,Département de Seine Maritime,None,Monsieur le Président de Seine-Maritime,,,Quai Jean MoulinCS 56101,76101,Rouen cedex,,,,02-35-03-55-42,,http://www.seinemaritime.net,http://www.mpe76.fr,,,,,False,False,,False,False
15-175040,Ville de Lille,None,Mme Le Maire,,,Place Augustin Laurent CS 30667,59033,Lille cedex,,03-20-49-59-95,,03-20-49-54-49,marchespublics@mairie-lille.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2014__iOPmqOVj3,,,,,False,False,,False,False
15-175042,Ville de Vaires sur Marne,None,"M. Noyelles Jean-Pierre, Maire",,,"26, boulevard de Lorraine",77360,Vaires sur marne,,01-64-72-60-37,,,p.duarte@vairessurmarne.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-175043,Cté urbaine Dijonnaise,None,M. le président,,,"40, avenue du DrapeauBP 17510",21075,Dijon cedex,,,,,,,http://www.achatpublic.com,http://www.achatpublic.com,http://www.achatpublic.com,,,False,False,,False,False
15-175044,Cté Cnes Vic-Montaner,None, Jean-louis curret,,,21 place du corps franc pommiès,65500,Vic en bigorre,,05-62-31-68-84,,05-62-31-63-99,jerome.ganiot@vic-montaner.com,http://www.vic-montaner.com/,http://vic-montaner.e-marchespublics.com,,,,,False,False,,False,False
15-175045,CAMY,None,"M. Martinez Paul, Président de la CAMY",,,Rue des Pierrettes,78200,Magnanville,,01-30-98-17-02,,01-30-98-78-01,commandepublique@camy-info.fr,http://www.camy-info.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_orwas2IwAL&v=1&selected=0,,,,,False,False,,False,False
15-142420,Nantes Métropole,None,Mme la Présidente,,,Direction du B.A.T.I.Pcap211 Boulevard de StalingradContact: Monsieur Richard Stéphanestephane.richard@nantesmetropole.fr,44094,NANTES cedex 9,,,,,didier.bernardeau@nantesmetropole.fr,http://nantesmetropole.fr,http://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
