BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-40551,Conseil Général du Calvados,None,Mme BENOIT Patricia,,,B.P. 20520,14035,Caen cedex 1,,(+33) 2-31-57-10-07,,(+33) 2-31-57-10-06,patricia.benoit@calvados.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40552,Caisse de Crédit Municipal Marseille,None,"M. Thierry FAUCHARD, Directeur de la Caisse de Crédit Municipal Marseille",,,16 RUE VILLENEUVE,13001,Marseille,,04-91-11-40-60,,04-91-11-40-47,,http://www.credit-municipal-marseille.fr,http://www.laprovencemarchespublics.com,,,,,False,False,,False,False
15-40553,Ville d'Amnéville,None,Monsieur le Maire,,,36 rue des romains,57360,Amnéville,,,,,,,,,,,,False,False,,False,False
15-40554,MINDEF/SGA/DCSID/ESID Bordeaux,None,Mme DELHOSTE ODILE,,,Cs 21152,33068,Bordeaux cedex,,05-57-85-16-62,,05-57-85-15-76,,,,,,,,False,False,,False,False
15-40555,COMMUNE DE 67750 SCHERWILLER,None,"M. SOHLER Olivier, Maire",,,1 Place de la Libération,67750,Scherwiller,,03-88-58-33-33,,03-88-82-71-74,mairie@scherwiller.fr,http://www.scherwiller.fr/,,,,,,False,False,,False,False
15-40556,SMEA31,None,"M. IZARD Pierre, Président du SMEA31 - Réseau31",,,"3, Rue André Villet ZI MONTAUDRAN",31400,Toulouse,,05-61-17-30-30,,05-61-54-21-51,achats@reseau31.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40558,Grand Port Maritime de Marseille,None,Madame la Directrice Générale du Grand Port Maritime de Marseille,"direction des Affaires Juridiques/Département Ingenierie Juridique/Activité Marchés Publics,",,23 place de la joliette - cs 81965,13226,Marseille Cedex 02,,(+33) 4-91-39-49-33,,(+33) 4-91-39-40-33,marches-gpmm@marseille-port.fr,http://www.marseille-port.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-40560,Centre Hospitalier Bretagne Atlantique,None, M. Alain LATINIER,,,20 boulevard du Général Maurice Guillaudot - BP 70555,56017,Vannes,,02-97-29-21-07,,02-97-29-21-14,romain.griveau@ch-bretagne-atlantique.fr,,https://www.achat-hopital.com,,,,,False,False,,False,False
15-40562,Ville du Plessis-Trévise,None,Mme Valérie SEGOUIN,,,36 Avenue Ardouin,94420,Le Plessis Trévise,,01-49-62-25-22,,01-49-62-25-00,commandepublique@leplessistrevise.fr,http://www.leplessistrevise.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-40563,Cté de Cnes du Val de l'Eyre,None, Mme fleith,,,20 route de suzon,33830,Belin-beliet,,05-56-88-55-28,,05-56-88-08-42,accueil_paysbassindarcachon@valdeleyre.fr,http://www.valdeleyre.fr/,http://valdeleyre.e-marchespublics.com,,,,,False,False,,False,False
15-40564,Conseil regional du centre,None, Mr CHARLOTTE,,,"9, rue Saint Pierre Lentin Cedex 1",45041,Orléans,,,,,,,,,,,,False,False,,False,False
15-40565,Athegram,None,"Mme PEM Aniko, Chef de projet",,,"43, rue de la Brèche aux Loups",75012,Paris,,(+33) 1-45-22-36-56,,(+33) 1-45-22-36-10,aniko.pem@athegram.com,,https://www.boamp.fr/demat/consultation/CONS-15-40565,,,,,False,False,,False,False
15-40566,Communauté Agglomération Est Ensemble,None,"M. COSME Gérard, Président",,,100 avenue Gaston Roussel,93232,Romainville cedex,,,,,,http://www.est-ensemble.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40567,Conseil Général du Pas-de-Calais,None, M. le Président du Conseil Général,,,Département du Pas-de-Calais Hôtel du Département Rue Ferdinand Buisson,62018,ARRAS CEDEX 9,,03-21-21-67-30,,03-21-21-62-38,,https://marches.local-trust.com/cg-62,,,,,,False,False,,False,False
15-40568,Cté de Communes de Podensac,None, Benoit boutinon,,,"12, rue maréchal leclerc de hauteclocque",33720,Podensac,,(+33) 5-56-76-38-00,,(+33) 5-56-76-38-01,direction@cc-podensac.fr,http://cc-podensac.fr/,http://www.e-marchespublics.com,http://cc-podensac.fr/,,,,False,False,,False,False
15-40571,Conseil général de Loire-Atlantique,None, B Dugast,,,"Direction déplacements Service entretien et sécurité routière 3, quai Ceineray - CS 94109 Cedex 1",44041,Nantes,,(+33) 2-40-99-09-63,,(+33) 2-40-99-03-89,brigitte.dugast@loire-atlantique.fr,http://www.loire-atlantique.fr/,https://marches.loire-atlantique.fr/,,,,,False,False,,False,False
15-40572,Musée du Louvre,None,M. Combret Thomas,,,"Direction Financière, Juridique et des Moyens, Sous-direction juridique et de l'achat public, Service de la commande publique",75058,Paris cedex 01,,(+33) 1-40-20-58-85,,(+33) 1-40-20-57-28,thomas.combret@louvre.fr,http://www.louvre.fr/,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-40573,Ville d'Harnes,None,"M. DUQUESNOY Philippe, Maire",,,"35, rue des Fusillés",62440,Harnes,,,,,,,,,,,,False,False,,False,False
15-40574,KEDGE BUSINESS SCHOOL,None,"M. Dobak-Nguyen Brice, GROUPE EUROMED MANAGEMENT",,,Domaine de Luminy - BP 921,13288,Marseille cedex 9,,04-91-82-79-06,,,brice.dobaknguyen@kedgebs.com,http://www.euromed-marseille.com/,,,,,,False,False,,False,False
15-40575,Centre Hospitalier de Calais,None,Monsieur le Directeur,,,Direction des services économiques - cellule des marchés - 1601 boulevard des justes - BP339,62100,Calais,,(+33) 3-21-46-33-74,,(+33) 3-21-46-33-93,,,http://www.achatpublic.com,,,,,False,False,,False,False
15-40577,GCS Achats du Centre,None,cellule Administrative du GCS Achats du Centre,,,"GCS Achats du Centre, au Centre Hospitalier de Blois Mail Pierre Charlot",41016,BLOIS Cedex,,(+33) 2- 5-4 -55- 6-4 -78,,(+33) 2- 5-4 -55- 6-7 -18,cerah@ch-blois.fr,,,,,,,False,False,,False,False
15-40579,Caisse des écoles d'Ajaccio,None,Mme Cassagne ou Mme ORSONI,,,3 rue Ottavi,20000,Ajaccio,,04-95-23-67-32,,04-95-23-67-49,caissedesecoles@ville-ajaccio.fr,,,,,,,False,False,,False,False
15-40580,Conseil regional du centre,None, Mr CHARLOTTE,,,"9, rue Saint Pierre Lentin Cedex 1",45041,Orléans,,,,,,,,,,,,False,False,,False,False
15-40581,Département Seine-Maritime,None,M. le Président,,,Quai Jean Moulin,76101,Rouen Cedex 1,,,,,,http://www.seinemaritime.net,http://www.mpe76.fr,,,,,False,False,,False,False
15-40586,Ville de Saint-Georges-de-l'Oyapock,None, Services marchés publics,,,Place romain garros,97313,Saint georges,,(+33) 5-94-37-00-44,,(+33) 5-94-37-00-01,duris@mairie-sgo.fr,,http://e-marchespublics.com,,,,,False,False,,False,False
15-40587,CAMY,None,"M. Martinez Paul, Président",,,Rue des Pierrettes,78200,Magnanville,,01-30-98-78-00,,01-30-98-78-01,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2014_3GWrM7ytHl&v=1&selected=0,,,,,False,False,,False,False
15-40588,Ville de Toulon,None,M. le Sénateur-Maire de Toulon - Ancien Ministre,Direction de la Commande Publique,,Hôtel de Ville avenue de la République C.S. 71407,83056,Toulon,,(+33) 4-94-36-84-99,,(+33) 4-94-36-31-22,marchespublics@mairie-toulon.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
15-40589,Commune de Tourny,None,DURAND Thomas,,,5 rue Aval,27510,Tourny,,02-32-52-31-68,,02-32-52-80-39,mairie.tourny@wanadoo.fr,,,,,,,False,False,,False,False
15-40590,Armement des phares et balises,130 003 213 00027,M. Gouez Patrick,,,2 rue de Kérivoal CS 93039 2 rue de Kérivoal - CS 93039,29334,Quimper cedex,,(+33) 2-99-33-43-65,,(+33) 2-98-98-72-25,apb.dam.dgitm@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr/-Securite-et-surete-maritimes-.html,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,,,False,False,,False,False
15-40591,SCA/PFAF SO,13001538100010,M. Rabiaza Tiana,,,Caserne Xaintrailles CS 81158,33077,Bordeaux cedex,,(+33) 5-57-85-30-24,,(+33) 5-57-85-25-10,,http://www.achats.defense.gouv.fr,,,,,,False,False,,False,False
15-40592,Ville de Canteleu,None,Mme le Maire de Canteleu,,,13 place Jean Jaurès BP11,76380,Canteleu,,02-32-83-40-14,,02-32-83-40-35,j-leroy@ville-canteleu.fr,http://www.ville-canteleu.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-40593,SOCIETE DES PORTS DU DETROIT,75085600700018,Laurent Devulder,,,24 Bd des AlliésCS 50199,62105,Calais cedex,,(+33) 6-08-33-57-50,,,l.devulder@portsdudetroit.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-40594,Région Rhône-Alpes,None,M. le président,,,"Direction de la communication 1, esplanade François MitterrandCS 20033",69269,Lyon cedex 02,,,,,,,http://marchespublics.rhonealpes.fr,,http://marchespublics.rhonealpes.fr,,,False,False,,False,False
15-40595,SERTRID,None,M. le Président du SERTRID,,,zone industrielle BP 10,90140,Bourogne,,03-84-36-46-90,,03-84-36-46-92,contact@sertrid.fr,http://www.sertrid.fr,,,,,,False,False,,False,False
15-40596,Ville du Pecq,None,Madame le Maire,,,13 bis quai Maurice Berteaux,78230,Le Pecq,,01-30-61-21-21,,01-30-61-52-54,achats@ville-lepecq.org,http://www.ville-lepecq.fr,http://www.eu-supply.com/pecq.asp,,,,,False,False,,False,False
15-40597,EEAS de Saint Martin (978),None, Monsieur le Président,,,6 Rue de Fort Louis,97150,Saint-Martin,GP,(+33) 5-90-87-09-61,,(+33) 5-90-87-09-61,,,,,,,,False,False,,False,False
15-40598,Communauté d'agglomération du Niortais,None,"M. Nicolas Olivier, Contact fonctionnel",,,140 rue des equarts CS28770,79027,Niort cedex,,,,,,http://www.agglo-duniortais.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40599,Société Publique Locale Deux-Rives,None,M. BAZARD Eric,"Mme. Alice FREMEAUX, Responsable du développement. Les demandes de renseignements complémentaires sont à faire par écrit par l'intermédiaire de la plate-forme https://alsacemarchespublics.eu",,1 Parc de l'Etoile,67076,Strasbourg cedex,,(+33) 3-68-98-72-17,,,,,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,,False,False,,False,False
15-40600,Conseil général de Loire-Atlantique,None, Valérie LE GOFF,,,"Direction du Patrimoine Immobilier Sous-direction des opérations immobilières Correspondant : Valérie LE GOFF 3, quai Ceineray CS 94109 Cedex 1",44041,Nantes,,(+33) 2-40-99-10-64,,(+33) 2-40-99-10-24,vlegoff@loire-atlantique.fr,http://www.loire-atlantique.fr/,https://marches.loire-atlantique.fr/,,,,,False,False,,False,False
15-40601,H-U La Pitie Salpetrière Charles Foix,None,Mme Brethe Marthe,,,"47-83, boulevard de l'Hôpital",75651,Paris cedex 13,,01-42-16-15-03,,01-42-16-15-05,dir.investissements-marches@psl.aphp.fr,http://www.aphp.fr,https://www.achats-hopitaux.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40603,Conseil Général de l'Indre,None,M. le Président du Conseil Général,,,Place de la victoire et des alliéscs 20639,36020,Châteauroux cedex,,,,,,,,,,,,False,False,,False,False
15-40604,S.D.I.S. de Saône-et-Loire,None,M. Le Président du Conseil d'Administration,,,4 rue des grandes varennesCS 90109,71009,Macon,,,,,,,https://marches.e-bourgogne.fr,,,,,False,False,,False,False
15-40606,Port Autonome de Strasbourg,None, DT/GAM,,,"25, rue de la Nuée Bleue",67000,Strasbourg,,(+33) 3-88-21-78-01,,(+33) 3-88-39-35-53,gam@strasbourg.port.fr,http://www.strasbourg.port.fr,http://pas.marcoweb.fr,,,,,False,False,,False,False
15-40608,S.E.R.S.,None,Monsieur Eric FULLENWARTH - Directeur Général,,,"10, rue OberlinBP 50011",67080,Strasbourg,,,,,sers@sers.eu,http://www.sers.eu,,http://www.sers.eu,http://www.sers.eu,,,False,False,,False,False
15-40609,SMPRB,None,M. Le Président,,,34 rue Bertrand Robidou BP 56357,22106,Dinan cedex,,02-96-87-14-15,,02-96-85-40-91,,,http://www.e-megalisbretagne.org,,,,,False,False,,False,False
15-40610,Centre Hospitalier Gériatrique,None,M. HUET Dominique Directeur,,,32 grand'rue,19150,Cornil,,05-55-93-69-00,,05-55-93-69-86,ressourcesphysiques@chg-cornil.fr,,,,,,,False,False,,False,False
15-40611,CENTRE HOSPITALIER BERTINOT JUEL,None, mme Christine Louchet,,,34 bis rue Pierre Budin,60240,Chaumont en Vexin,,03-44-49-54-54,,03-44-49-54-55,,,,,,,,False,False,,False,False
15-40613,Noréade,None,"M. Poyet Bernard, Directeur Général de Noréade",,,23 avenue de la Marne - CS 90101,59443,Wasquehal cedex,,03-20-66-43-06,,03-20-66-44-44,,,http://www.achatpublic.com,,,,,False,False,,False,False
15-40614,Cté de Communes Rives de Moselle,None,"M. MAHLER Jean-Claude, Président",,,1 place de la gare - CS 40303,57280,Maizières-lès-metz,,03-87-51-77-02,,03-87-51-78-48,achatspublics@rivesdemoselle.fr,,,,,,,False,False,,False,False
15-40615,Département du Val de Marne,None,M. Le Président du Conseil général,,,Direction de la Logistique,94054,Créteil cedex,,,,,,http://www.cg94.fr,,,,,,False,False,,False,False
15-58876,S.M.A.A.G,None,"M. LECROISEY, Président",,,"Pépinière d'entreprises - ZA du Croissant295, rue de Jersey",50380,Saint-pair sur mer,,,,,contact@smaag.fr,,,,,,,False,False,,False,False
15-40618,Ministère de la justice,None,"Monsieur le secrétaire général, 2s2m/sdit",,,"13, place Vendôme",75042,Paris Cedex 01,,(+33) 1-53-00-76-49,,(+33) 1-55-34-23-21,marches.sdit-2s2m-sg@justice.gouv,http://www.justice.gouv.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/index.php5?page=entreprise.EntrepriseDetailsConsultation&refConsultation=204209&orgAcronyme=d3f,,,False,False,,False,False
15-40619,MINDEF/SIMMAD,None,"M. et des finances de la SIMMAD le chef du service des contrats, MINDEF/SIMMAD",,,Base aérienne 117 - 5 bis avenue de la Porte de Sèvre,75509,Paris cedex 15,,05-33-05-38-25,,05-33-05-38-27,simmad-scf.resp-contrat.fct@intradef.gouv.fr,,,,,,,False,False,,False,False
15-40620,RENAISSANCE IMMOBILIERE CHALONNAISE,None,christian Lecoq,,,47 boulevard H. Faure BP 33,51005,Chalons en Champagne cedex,,,,,clecoq@ric-hlm.com,,,,,,,False,False,,False,False
15-60102,Commune de Vallauris Golfe-Juan,None,"Mme SALUCKI Michelle, Maire",,,Service Commande Publique - Place Jacques Cavasse,6220,VALLAURIS,,04-93-64-73-98,,04-93-64-55-37,juridique@vallauris.fr,http://www.vallauris-golfe-juan.fr,http://www.vallauris-golfe-juan.fr,,,,,False,False,,False,False
15-40622,cté de communes Loue Brûlon Noyen,None,M. le président,,,24 rue du pont de quatre mètres,72540,loue,,(+33) 2-43-92-31-58,,(+33) 2-43-88-12-74,,,http://www.centraledesmarches.com,,,,,False,False,,False,False
15-40623,CARMF,None, M le directeur,,,46 rue saint ferdinand,75017,Paris,,(+33) 1-40-68-32-00,,(+33) 1-40-68-33-70,contrats@carmf.fr,http://www.carmf.fr,http://carmf.e-marchespublics.com,,,,,False,False,,False,False
15-40624,AMIENS METROPOLE,None,Président d'Amiens Métropole,,,Délégation au Pacte pour l'emploi et l'innovationHôtel de VillePlace de l'Hôtel de VilleBP 2720,80027,Amiens cedex 1,,,,,,,http://marchespublics.amiens-metropole.com,,,,,False,False,,False,False
15-40626,CARINNA,None,Fanny Haton,,,14 rue Gabriel Voisin,51100,Reims,,03-26-85-85-45,,,fanny.haton@carinna.fr,,,,,,,False,False,,False,False
15-40627,Ville de Brive-la-Gaillarde,None,M. le Maire de Brive,,,Place Jean CharbonnelBP 80433,19312,Brive cedex,,05-55-92-39-39,,05-55-18-16-99,,https://marchespublics-brive.omnikles.com,https://marchespublics-brive.omnikles.com,,,,,False,False,,False,False
15-60649,Pas de Calais habitat,None, Mr STECOWIAT,,,68 Bld Faidherbe BP 926,62022,Arras Cedex,,,,,,,,,,,,False,False,,False,False
15-40629,Conseil général de la Haute Saône,None,M. Philippe JACQUOT,Service des routes et des infrastructures - Division entretien et sécurité,,4A Rue de l'industrie BP 10339,70006,Vesoul cedex,,(+33) 3-84-95-74-75,,(+33) 3-84-95-74-01,philippe.jacquot@cg70.fr,http://www.cg70.fr,https://www.achatpublic.com,,http://www.achatpublic.com,,,False,False,,False,False
15-40630,Rectorat de l'académie de Versailles,None,,,,3 bd de Lesseps 3 bd de Lesseps,78017,Versailles cedex,,(+33) 1-30-83-46-04,,,,http://www.ac-versailles.fr/,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-40631,Ville de Calais,None,Mlle CAROLE LIPNICKI,,,150 rue de Toul,62100,Calais,,03-21-46-62-43,,03-21-46-66-39,marches-publics@mairie-calais.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40633,CHU de Besançon,None,Mme Grumblat Anne,,,3 Boulevard Alexandre FLEMING,25030,Besançon,,(+33) 3-81-66-81-55,,(+33) 3-81-66-83-52,camsp-marches@chu-besancon.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40634,Conseil Régional Nord Pas de Calais,None,M. Le Président,,,Siège de Région 151 avenue du Président Hoover,59555,Lille Cedex,,,,,,,,,,,,False,False,,False,False
15-40635,CC de Marana Golo,None,"Mme NATALI Anne Marie, Présidente",,,Route de l'aéroport,20290,Lucciana,,(+33) 4-95-58-40-40,,(+33) 4-95-58-40-49,,,http://www.klekoon.com,,,,,False,False,,False,False
15-40636,Conseil Général de la Haute-Corse,None,,Direction des affaires générales - service juridique et de la commande publique,,Rond point du Maréchal Leclerc,20405,Bastia cedex 9,,(+33) 4-95-55-57-31,,(+33) 4-95-55-02-37,cp@cg2b.fr,http://www.cg2b.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_vKNHZx_Oic,,,False,False,,False,False
15-40637,MAIRIE DE NOGARO,None,Peyret Christian,,,1 place de la mairie,32110,Nogaro,,05-62-09-02-17,,05-62-69-06-79,mairie.nogaro@wanadoo.fr,http://www.nogaro-armagnac.fr,,,,,,False,False,,False,False
15-40638,Ville de Calais,None,Mlle Allaert Sandrine,Département de la commande publique,,Cs 30329,62107,Calais cédex,,(+33) 3-21-46-63-38,,(+33) 3-21-46-66-39,marches-publics@mairie-calais.fr,http://www.calais.fr,,,,,,False,False,,False,False
15-40639,Ville de Méricourt,None,Monsieur Le Maire,,,Hôtel de Villeplace Jean JaurèsSecrétariat général cellule des marchés publics,62680,Méricourt,,03-21-69-92-92,,03-21-40-08-96,marchespublics@mairie-mericourt.fr,http://www.mairie-mericourt.fr,http://www.mairie-mericourt.fr,,,,,False,False,,False,False
15-40640,EHPAD Saint Nicolas,None,MADEC-JUSTEAU Hélène,,,31 RUE BRIZEUX,29680,Roscoff,,(+33) 2-98-69-72-63,,(+33) 2-98-61-13-03,mr.saintnicolas@wanadoo.fr,,https://www.boamp.fr/demat/consultation/CONS-15-40640,,,,,False,False,,False,False
15-40641,Nantes Métropole Amenagement,None,,,,2 avenue Carnot BP 50906,44009,Nantes cedex 1,,,,,,,https://nantes-am.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40642,Agglomération de Sénart,None,M. Le Président,,,hôtel de la Communauté - carré Sénart9 allée de la Citoyenneté - B.P. 6,77567,Sénart Lieusaint Cedex,,01-64-13-17-00,,01-64-13-17-07,,http://www.senart.com,http://www.ariarepro.fr,,,,,False,False,,False,False
15-60309,VILLE DE FRESNES,None,"M. BRIDEY Jean-Jacques, Député-Maire",,,1 place Pierre et Marie Curie,94260,Fresnes,,01-49-84-56-86,,01-49-84-56-57,,http://www.fresnes94.fr,http://www.maximilien.fr,,,,,False,False,,False,False
15-40644,SAN Ouest Provence,None,M. Le Président,,,Chemin du Rouquier,13808,Istres Cedex,,,,,,,http://ouestprovence.marcoweb.fr,,,,,False,False,,False,False
15-40645,Région Franche-Comté,None,,,,"4 square Castan, CS51857 4 square Castan CS51857",25031,Besançon cedex,,(+33) 3-81-61-61-61,,(+33) 3-81-83-12-92,,http://www.franche-comte.fr,https://marchespublics.cr-franche-comte.fr,,,,,False,False,,False,False
15-40646,Mairie de Cesson-Sévigné,None, Monsieur le Maire,,,Ville de Cesson-Sévigné 1 esplanade de l'hôtel de ville CS 91707,35517,CESSON SEVIGNE CEDEX,,02-99-83-52-00,,02-77-41-01-01,marches-publics@ville-cesson-sevigne.fr,https://marches.e-megalisbretagne.org,,,,,,False,False,,False,False
15-40647,Mairie de Nomexy,None, Le Maire,,,13 rue de l'hotel de Ville,88440,NOMEXY,,03-29-67-69-46,,03-29-67-93-69,dgs@nomexy.fr,,https://www.marches.smic-vosges.fr,,,,,False,False,,False,False
15-40648,Ville de Béthune,None,M. Le Maire,Service Commande Publique,,6 place du 4 septembre 1944 BP 10711,62407,Béthune cedex,,(+33) 3-21-63-00-40,,(+33) 3-21-63-00-05,commande.publique@ville-bethune.fr,http://www.ville-bethune.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40649,Cté D'agglomération Val de France,None,"M. Vaillant Didier, Le Président",,,1 Bd Carnot,95400,Villiers le bel,,01-34-04-17-70,,01-34-19-01-99,servicemarches@agglo-valdefrance.fr,http://www.agglo-valdefrance.fr,https://agglo-valdefrance.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40650,Ville de Sélestat,None,"M. BAUER Marcel, Maire",,,"9, Place d'Armes - B.P. 40188",67604,Sélestat cedex,,03-88-58-85-00,,03-88-82-90-71,,http://ville-selestat.fr,,,,,,False,False,,False,False
15-40651,DRSID Lyon,None,"M. Servais Arnaud, DRSID Lyon",,,BP 97423,69347,Lyon cedex 07,,04-37-27-33-91,,04-37-27-35-15,arnaud.servais@intradef.gouv.fr,,,,,,,False,False,,False,False
15-40652,Ville de Villecresnes,None, Monsieur le Maire,,,Mairie de Villecresnes  Place Charles de Gaulle,94440,Villecresnes,,(+33) 1-45-10-39-00,,(+33) 1-45-10-39-01,f.alagia@villecresnes.fr,http://www.villecresnes.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-40654,Ministère de la justice,None,"Monsieur le secrétaire général, 2s2m/sdit",,,"13, place Vendôme,",75042,Paris Cedex 01,,(+33) 1-53-00-76-49,,(+33) 1-55-34-23-21,marches.sdit-2s2m-sg@justice.gouv,http://www.justice.gouv.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseDetailsConsultation&refConsultation=205963&orgAcronyme=d3f,,,False,False,,False,False
15-40656,Préfecture de lot et garonne,None,Marie-Paule Absolon,,,Place de Verdun,47920,Agen cedex 9,,05-53-77-60-50,,,,,,,,,,False,False,,False,False
15-40657,Commune de Bléré,None,service comptabilité,,,35 rue de Loches - BP 35,37150,Bléré,,02-47-30-81-85,,,,,,,,,,False,False,,False,False
15-40658,Ecole des Mines d'Albi Carmaux,None,M. LEBLOND Geneviève,,,Campus Jarlard,81013,Albi cedex 09,,(+33) 5-63-49-30-16,,(+33) 5-63-49-31-55,,http://www.mines-albi.fr,,,,,,False,False,,False,False
15-40659,Agence de services et de paiement,None,M. CLAUDON Vincent,,,2 RUE DU MAUPAS,87040,Limoges,,,,,appui-mp@asp-public.fr,http://www.asp-public.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_ZbwNsnr1Hu&v=1&selected=0,,,,,False,False,,False,False
15-80794,Ville de Mitry-Mory,None,Mme Blandiot Faride. Maire,,,11 / 13 rue Paul Vaillant Couturier,77290,Mitry-mory,,,,,,,,,,,,False,False,,False,False
15-40663,Région Alsace,None,M. Le Président du Conseil Régional d'Alsace,,,1 place Adrien Zeller BP 91006,67070,Strasbourg Cedex,,,,,,https://www.region-alsace.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
15-40664,Mairie de Villeneuve-Loubet,None,Service Commande Publique,,,Hôtel de Ville / B.P 59,6271,Villeneuve Loubet cedex,,04-92-02-60-31,,04-92-02-60-23,juridique@mairie-villeneuve-loubet.fr,http://www.villeneuveloubet.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-40665,Ville de chanteloup les vignes,None,Mme Le Maire,,,37 rue du général leclerc,78570,chanteloup les vignes,,,,,,,,,,,,False,False,,False,False
15-9949,Ville de Montpellier,None,Monsieur le Maire,,,1 place Georges Frêche,34267,Montpellier cedex 02,,04-67-34-87-63,,04-99-06-06-85,,http://www.montpellier.fr,https://marches.montpellier-agglo.com,,,,,False,False,,False,False
15-40667,C.H des Marches de Bretagne,None,"Mme BETTLER, Directrice",,,9 rue de Fougères,35560,Antrain,,02-99-98-31-33,,02-99-98-46-17,,,http://www.achatpublic.com,,,,,False,False,,False,False
15-40668,Agglomération Maubeuge Val de Sambre,None,M. Benjamin Saint-Huile,,,1 Place du Pavillon - BP 50234,59603,Maubeuge cedex,,(+33) 3-27-53-01-00,,(+33) 3-27-53-01-10,,http://www.agglo-maubeugevaldesambre.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-40669,EHPAD de WASSELONNE,None,MOHNKE Ursula,,,4 rue de l'Hôpital BP 22,67310,Wasselonne,,03-88-59-12-40,,03-88-59-12-49,direction@hl-wasselonne.fr,,https://www.boamp.fr/demat/consultation/CONS-15-40669,,,,,False,False,,False,False
15-40670,Ville de Marseille,None," M. Le maire, Ville de marseille",,,Hôtel de ville - quai du port Hôtel de ville - quai du port,13233,Marseille cedex 20,,04-91-55-10-99,,,,http://www.marseille.fr,http://marchespublics.mairie-marseille.fr,,,,,False,False,,False,False
15-40671,Métropole européenne de Lille,24 590 041 000 268,M. Le président de la métropole européenne de lille,Melle Aurélie Hautier,,1 RUE DU BALLON,59034,Lille cedex,,(+33) 3-20-21-31-25,,(+33) 3-20-21-29-48,marcheeau@lillemetropole.fr,http://www.lillemetropole.fr/mel.html,https://lillemetropole.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-40672,Ville de Cannes,None," Monsieur le Maire ou son représentant, l'Adjoint délégué",,,Hôtel de ville de Cannes - Place Bernard Cornut GentilleCS 30. 140,6406,Cannes Cedex,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,marches-publics@ville-cannes.fr,http://www.cannes.com,https://www.e-marches06.fr,,,,,False,False,,False,False
